user_id,artist_id,plays
86,11246,223
86,11775,1
86,11815,1
86,11816,3
86,11859,2
86,11956,21
86,11998,14
86,12048,61
86,12185,1
86,12228,1
86,12346,50
86,12427,5
86,12641,1
86,12780,1
86,13240,6
86,13435,1
86,13889,5
86,14006,2
86,14035,1
86,14223,83
86,14300,8
86,14338,3
86,14380,1
86,14470,11
86,14529,1
86,14859,2
86,15048,1
86,15173,2
86,16112,5
86,16180,50
86,16631,16
86,16799,98
86,17059,1
86,17323,2
86,17509,3
86,17751,11
86,17988,25
86,18081,25
86,18174,2
86,18252,5
86,18291,3
86,18317,5
86,18680,6
86,18785,22
86,18994,2
86,19022,1
86,19119,3
86,19328,5
86,19609,3
86,19697,3
86,19716,32
87,6908,4
87,12187,19
87,18709,2
88,4255,1
88,6040,21
88,7062,20
88,8681,2
88,9821,20
88,10432,6
88,12184,1
88,14626,13
88,16180,3
88,18340,26
89,5565,708
89,17345,2
89,19626,39
90,2925,37
90,6410,2
90,7942,17
90,9821,132
90,11246,4
90,11810,23
90,14606,2
90,15063,3
90,15287,3
90,16180,35
90,16303,64
90,16687,11
90,16855,1
90,17403,2
90,18551,6
90,18785,4
90,19341,3
91,3547,2
91,4223,1
91,4669,9
91,9821,13
91,12110,8
91,12641,5
91,15891,3
92,5844,7
92,7281,12
92,10973,6
92,14580,1
93,273,57
93,1216,10
93,1722,47
93,2261,3
93,3098,1
93,3998,5
93,4076,26
93,6241,1
93,8020,2
93,9402,11
93,9613,1
93,9821,53
93,10432,23
93,10469,27
93,10592,3
93,11246,3
93,11604,4
93,12484,5
93,12530,49
93,12727,7
93,12783,2
93,13240,34
93,14769,1
93,16180,3
93,19221,2
94,4326,5
94,6247,7
94,9247,4
94,9821,40
94,13240,7
94,13889,24
94,15048,7
94,16180,145
94,16290,23
94,17295,1
94,17323,6
94,18190,1
95,3681,9
95,4218,1
95,9821,82
96,1996,202
96,11064,12
96,15573,1
96,17670,1
97,1336,23
97,3448,2
97,5844,12
97,7444,9
97,8645,2
97,8786,2
97,9247,1
97,9613,2
97,9821,13
97,12138,2
97,15592,7
97,16203,7
97,17566,204
97,18132,18
97,18134,20
98,7723,9
98,11986,6
99,1216,12
99,4924,25
99,5844,3
99,7037,4
99,7131,2
99,8991,7
99,9402,4
99,9821,7
99,11246,3
99,12495,2
99,13240,10
99,14470,8
99,16180,20
99,18964,12
99,19162,2
100,360,1
100,594,1
100,820,2
100,1469,5
100,1619,1
100,2454,2
100,3098,15
100,3202,1
100,3387,19
100,3961,9
100,4076,2
100,4298,23
100,5030,3
100,5230,73
100,5844,20
100,5918,19
100,6048,7
100,7037,5
100,8279,2
100,8431,30
100,8945,5
100,9024,2
100,9613,1
100,9821,76
100,10352,16
100,10432,18
100,10718,1
100,10933,4
100,11284,18
100,11312,5
100,12138,28
100,12676,2
100,13240,3
100,14431,1
100,14606,6
100,14859,144
100,15910,10
100,16180,23
100,16269,3
100,16919,50
100,17588,97
100,18011,11
100,18081,2
100,18317,14
100,18734,10
100,19680,13
101,2811,205
101,2925,1
101,5844,9
101,6247,1
101,7725,6
101,9523,15
101,9821,36
101,10352,18
101,11798,2
101,12495,18
101,13240,1
101,13420,24
101,13563,5
101,13877,1
101,14035,9
101,14092,3
101,14804,1
101,14889,3
101,16180,138
101,18081,163
101,18291,19
101,18317,1
101,19684,8
102,2213,41
102,3667,7
102,4255,2
102,7587,1
102,17158,2
102,17403,1
103,3474,4
103,3547,36
103,4751,1
103,7281,6
103,8645,37
103,9428,3
103,9821,23
103,10538,3
103,12300,14
103,12495,24
103,15048,1
103,15949,28
103,16180,2
103,17403,4
103,19162,3
103,19792,4
104,9821,53
104,15424,3
104,16180,3
105,201,3
105,360,3
105,1918,2
105,5844,8
105,6031,9
105,7062,43
105,9096,19
105,9821,7
105,10279,3
105,11097,3
105,11170,2
105,17131,468
105,17393,11
105,18317,13
106,145,105
106,8393,19
106,9821,3
106,11244,3
106,12185,3
106,14804,2
106,15478,16
106,17588,1
106,18158,17
107,938,4
107,5230,9
107,12174,1
107,12192,1
108,114,3
108,2346,2
108,4255,124
108,4280,4
108,4473,1
108,6696,31
108,8945,2
108,9821,26
108,10671,8
108,11085,16
108,11246,1
108,11539,1
108,12210,19
108,12495,105
108,12641,21
108,13240,1
108,15429,13
108,16598,4
108,17044,9
108,18680,3
108,19269,57
108,19521,10
109,15237,19
109,16180,20
110,12804,2
110,13240,3
110,16269,2
110,18315,2
111,2925,2
111,5844,1
111,17603,1
111,18268,2
112,1469,9
112,6627,30
112,9821,135
112,10916,6
112,15429,40
112,15925,19
112,19142,3
113,447,21
113,3172,1
113,3503,1
113,3580,12
113,4521,48
113,4556,2
113,5004,3
113,5565,23
113,6167,1
113,7045,2
113,7124,98
113,7168,57
113,7763,8
113,8090,13
113,8830,4
113,9168,186
113,9403,6
113,9821,3
113,10237,110
113,10279,4
113,10685,1
113,10826,2
113,11504,2
113,11779,2
113,12556,9
113,12780,16
113,12827,2
113,13240,4
113,13563,2
113,14006,1
113,14483,3
113,14513,6
113,14668,130
113,15685,14
113,15827,139
113,15910,2
113,15925,2
113,15983,13
113,16180,3
113,17158,67
113,17771,3
113,18291,1
113,18551,13
113,19655,2
114,104,10
114,1392,10
114,2590,7
114,3174,1
114,3547,7
114,4420,1
114,5168,5
114,5450,1
114,5844,27
114,6202,2
114,7062,2
114,7281,16
114,8561,1
114,8681,17
114,9821,13
114,10268,4
114,10743,3
114,11246,3
114,12827,3
114,15048,62
114,15639,1
114,16090,1
114,16107,1
114,16180,10
114,18081,14
114,19644,2
115,201,16
115,735,1
115,1970,11
115,2473,11
115,4953,9
115,5998,1
115,7257,1
115,8397,6
115,9821,17
115,10260,7
115,13065,130
115,13240,45
115,18861,1
116,938,20
116,1861,24
116,2430,2
116,4218,12
116,5844,3
116,7153,15
116,9821,36
116,11676,2
116,13435,13
116,14449,1
116,15940,2
116,16479,3
116,18964,6
117,1996,37
117,3169,6
117,3624,3
117,9821,23
117,11064,15
117,12495,1
117,14470,12
117,15628,1
117,15857,39
117,16180,10
117,18268,3
117,18551,1
118,116,7
118,218,20
118,1023,2
118,1392,3
118,2050,2
118,2267,4
118,2309,11
118,2756,11
118,3491,1
118,3580,3
118,4080,2
118,4491,1
118,4516,6
118,4916,26
118,5477,5
118,5787,7
118,5844,1
118,6223,3
118,6311,34
118,6686,1
118,7037,49
118,7145,1
118,7260,1
118,7422,46
118,7736,4
118,8945,4
118,9821,7
118,10148,2
118,11811,2
118,12495,16
118,13240,4
118,13312,1
118,14340,7
118,14347,2
118,14707,2
118,14804,8
118,14859,3
118,15048,4
118,15304,2
118,16180,176
118,18081,1
118,19009,17
118,19022,1
118,19119,10
118,19593,5
118,19626,8
118,19704,3
119,6247,7
119,11504,13
120,32,4
120,198,2
120,2371,1
120,3985,64
120,5844,5
120,6019,1
120,7845,1
120,8991,132
120,9821,897
120,10331,2
120,12184,1
120,12495,71
120,12783,2
120,13182,6
120,13240,3
120,13256,9
120,15424,1
120,15437,2
120,16180,2
120,16448,5
120,16953,1
120,17158,32
120,17323,2
120,17988,3
120,18261,16
120,18317,39
121,1336,2
121,1416,2
121,4916,3
121,5844,5
121,13256,5
121,16938,31
121,18268,2
122,673,1
122,861,2
122,1469,1
122,2901,2
122,3854,3
122,5477,49
122,5844,1
122,5998,3
122,7482,16
122,8461,5
122,9821,63
122,10275,3
122,11246,6
122,12341,2
122,13240,1
122,13256,3
122,14338,14
122,16180,15
122,18252,21
122,19792,1
123,999,2
123,1032,2
123,1336,4
123,1931,1
123,1982,3
123,4188,1
123,5844,31
123,6686,11
123,9620,1
123,9821,3
123,10933,20
123,13312,18
123,14006,11
123,15429,3
123,16180,2
123,17036,2
123,17980,1
123,18081,3
123,19609,33
123,19684,1
124,22,1
124,32,8
124,861,2
124,1032,13
124,1336,4
124,1613,2
124,4074,1
124,4076,21
124,4666,7
124,6721,2
124,9821,33
124,11003,7
124,11246,1
124,12423,21
124,12495,24
124,14479,1
124,15048,7
124,16180,22
124,16290,6
124,16669,1
124,16953,492
124,18081,154
124,18252,2
124,18317,3
124,19593,10
125,503,2
125,605,31
125,1336,16
125,1722,1
125,3646,8
125,3796,12
125,4076,13
125,4953,1
125,5397,2
125,5583,45
125,5844,3
125,5922,89
125,5932,6
125,5998,4
125,6286,26
125,6562,1
125,6886,43
125,6908,6
125,7444,1
125,8561,2
125,9025,3
125,9821,23
125,10260,7
125,10352,16
125,10973,4
125,11246,2
125,11507,2
125,11998,1
125,13182,4
125,13240,1
125,13346,2
125,13396,6
125,13563,6
125,13681,4
125,13889,41
125,14470,2
125,14842,1
125,14889,13
125,15199,4
125,15434,3
125,15628,20
125,15685,10
125,15818,1
125,15839,10
125,16180,13
125,16470,1
125,16544,2
125,16799,319
125,17045,4
125,17158,11
125,17686,1
125,18315,165
125,18922,3
125,18994,3
125,19022,10
125,19144,42
125,19412,4
125,19680,111
126,114,1
126,4170,36
126,18081,1
127,32,1
127,1342,1
127,1918,1
127,2454,16
127,4218,106
127,4255,1
127,5030,9
127,5626,75
127,5794,386
127,6031,3
127,7779,2
127,7845,26
127,8051,9
127,8404,8
127,9613,42
127,9821,3
127,11246,3
127,11631,2
127,12138,3
127,13240,7
127,13256,24
127,14058,2
127,16591,4
127,16697,1
127,17036,3
127,17158,5
127,18011,10
127,18252,2
127,18628,9
127,19043,68
127,19144,8
127,19370,4
127,19535,7
128,104,12
128,755,47
128,1150,1
128,4076,3
128,4521,3
128,6874,10
128,10896,1
128,16180,10
128,18268,2
128,19022,17
128,19626,1
129,1996,1
129,9821,7
129,10711,3
129,14006,4
129,14300,2
129,14626,3
129,17158,19
129,19221,2
130,32,5
130,600,8
130,613,4
130,1023,4
130,1173,3
130,1336,4
130,1722,2
130,1918,1
130,2756,2
130,2925,20
130,3146,3
130,3281,6
130,3474,2
130,3547,11
130,3580,1
130,3624,5
130,3985,7
130,4255,7
130,4521,5
130,4751,3
130,5397,3
130,5695,2
130,5824,1
130,5844,24
130,5885,11
130,5969,6
130,6276,37
130,7029,7
130,7062,22
130,9025,5
130,9114,1
130,9168,22
130,9523,5
130,9667,2
130,9821,3
130,9864,14
130,10352,3
130,10415,1
130,10432,2
130,10565,3
130,10926,2
130,10933,13
130,10936,3
130,11171,9
130,11318,1
130,11486,3
130,11510,7
130,11715,16
130,11718,71
130,11775,94
130,11986,20
130,12530,83
130,12641,2
130,13240,39
130,13396,45
130,13435,2
130,13889,3
130,14006,86
130,14037,5
130,14130,8
130,14770,3
130,14859,7
130,15023,2
130,15048,4
130,15397,1
130,15429,12
130,15565,4
130,15818,21
130,15890,7
130,15949,1
130,16180,10
130,16269,3
130,16331,2
130,16697,32
130,16786,103
130,17223,5
130,17413,2
130,17670,111
130,17771,3
130,17780,10
130,18081,6
130,18272,1
130,18291,2
130,18551,1
130,18824,21
130,19097,56
130,19142,1
130,19204,10
130,19221,7
130,19626,1
130,19680,25
130,19799,2
131,404,4
131,1504,11
131,3336,10
131,3985,1
131,4497,2
131,4639,46
131,5844,18
131,6921,1
131,7037,16
131,8991,393
131,9064,2
131,9821,36
131,10685,21
131,11246,1
131,11539,34
131,13256,2
131,14470,6
131,15380,4
131,15512,2
131,16180,55
131,16256,1
131,17045,11
131,18204,1
131,18579,2
132,829,3
132,3143,8
132,3278,1
132,11486,10
132,16180,88
132,19119,14
132,19221,4
132,19478,6
133,404,5
133,2599,10
133,4091,2
133,5844,11
133,6529,2
133,6625,76
133,6944,98
133,7037,3
133,7845,18
133,8042,2
133,8295,2
133,9821,10
133,10279,1
133,10352,38
133,11246,33
133,11779,3
133,11792,33
133,13240,6
133,13396,7
133,14347,55
133,14602,3
133,15199,4
133,15740,19
133,16180,5
133,17403,3
133,17814,5
133,18027,13
133,18317,21
133,18437,3
133,18964,2
133,19022,1
134,829,5
134,2015,4
134,2811,2
134,3993,74
134,7422,14
134,9518,3
134,10183,4
134,12200,9
134,13312,10
134,14380,7
134,17686,127
135,296,14
135,3875,6
135,9821,17
135,12923,2
135,16470,3
135,17323,4
135,18081,8
135,19022,2
136,820,10
136,5844,228
136,9821,13
136,12184,2
136,13850,3
136,16180,2
136,17413,2
137,114,1
137,4418,19
137,5998,43
137,6898,12
137,10007,29
137,11136,7
137,11986,2
137,12530,1
137,13240,3
137,13445,26
137,14130,64
137,15048,106
137,15740,3
137,16180,2
137,17295,79
137,18081,24
138,3479,2
138,7482,20
138,8431,4
138,9821,7
138,14338,7
138,16180,10
139,1095,1
139,3590,4
139,3796,3
139,4946,3
139,5844,239
139,7062,1
139,9523,8
139,9821,30
139,11870,41
139,11998,1
139,12149,59
139,12245,1
139,14513,11
139,15890,2
140,197,93
140,360,3
140,896,6
140,1032,9
140,1558,7
140,1641,1
140,1834,2
140,3098,1
140,3874,1
140,4076,1
140,4583,1
140,5723,10
140,5844,82
140,5998,2
140,6311,1
140,7124,5
140,7666,1
140,9821,10
140,10743,21
140,11246,6
140,12641,3
140,13240,7
140,13256,4
140,13506,20
140,14347,2
140,14804,7
140,15827,1
140,16953,8
140,19653,2
141,394,2
141,613,3
141,3503,42
141,6356,8
141,6898,5
141,8404,3
141,9541,1
141,9821,3
141,13240,1
141,14544,1
141,14602,36
141,15981,2
141,16180,5
142,22,1
142,51,3
142,81,1
142,114,9
142,296,1
142,594,18
142,724,1
142,874,1
142,1426,2
142,1633,10
142,1641,10
142,1982,8
142,1996,2
142,2431,8
142,2522,1
142,2590,16
142,2811,10
142,3474,11
142,3503,54
142,3580,1
142,3985,4
142,4188,1
142,4223,3
142,4255,43
142,4271,6
142,5450,19
142,5626,5
142,5795,11
142,5844,32
142,6276,2
142,6303,31
142,6908,4
142,7062,25
142,7281,4
142,7723,34
142,8319,1
142,8397,6
142,8991,7
142,9096,2
142,9168,245
142,9207,2
142,9613,2
142,9821,20
142,9973,10
142,10112,2
142,10279,1
142,11246,34
142,11539,10
142,11542,21
142,12185,101
142,12420,32
142,12530,10
142,12780,3
142,12827,5
142,12894,4
142,12937,163
142,13240,1
142,13563,8
142,14006,65
142,14178,26
142,14244,2
142,14314,6
142,15022,3
142,15048,30
142,15072,2
142,15174,4
142,15226,117
142,15307,149
142,15424,3
142,15429,1
142,15592,3
142,16180,2
142,16269,3
142,16534,2
142,17131,29
142,17158,2
142,17771,2
142,18064,17
142,18579,95
142,18814,5
142,18978,7
142,19022,2
142,19119,9
142,19295,44
142,19340,1
142,19626,4
142,19653,3
143,829,19
143,3387,24
143,4076,106
143,5004,5
143,9038,7
143,9821,10
143,10024,2
143,13240,16
143,13506,9
143,13563,130
143,16912,1
143,18268,8
144,244,8
144,735,37
144,901,3
144,1446,3
144,2406,8
144,2787,1
144,4080,2
144,4114,1
144,4326,5
144,5477,12
144,5479,11
144,5565,2
144,5695,5
144,5844,4
144,6311,28
144,7281,99
144,7399,1
144,7581,14
144,7768,21
144,8431,1
144,8991,4
144,9025,3
144,9613,2
144,9821,96
144,10352,9
144,10671,1
144,10743,4
144,10933,27
144,11967,41
144,12121,37
144,12143,5
144,12228,34
144,12245,15
144,12495,99
144,12602,3
144,13312,63
144,14769,5
144,15307,4
144,15429,1
144,16180,23
144,16919,2
144,17295,5
144,18081,17
144,19022,17
144,19119,7
144,19626,19
145,594,2
145,651,21
145,1125,1
145,2016,433
145,3169,9
145,4326,10
145,4846,4
145,4953,3
145,5503,2
145,5723,7
145,7260,5
145,7595,2
145,8319,32
145,8431,2
145,9168,25
145,9620,5
145,9821,198
145,10114,2
145,10352,7
145,11085,1
145,11486,10
145,11733,20
145,11967,2
145,13240,18
145,14006,13
145,15226,28
145,16121,3
145,16180,2
145,16669,2
145,18551,28
145,19142,1
145,19647,2
146,32,11
146,550,10
146,605,8
146,1336,3
146,1342,3
146,1518,32
146,1641,1
146,2454,12
146,3474,42
146,3688,207
146,4076,241
146,4521,3
146,4556,13
146,4583,11
146,4669,8
146,4744,2
146,5313,1
146,5844,62
146,5932,1
146,7124,3
146,7782,6
146,7800,2
146,8994,22
146,9613,3
146,9821,13
146,10352,6
146,11246,10
146,11810,25
146,12641,1
146,12780,59
146,13240,1
146,13988,2
146,14112,21
146,14178,1
146,14580,33
146,15199,7
146,15465,13
146,15478,18
146,15592,17
146,15827,5
146,15883,4
146,15899,1
146,15978,1
146,16180,15
146,16213,1
146,16331,34
146,17158,12
146,17323,1
146,17347,5
146,17988,12
146,18081,10
146,18272,3
146,18317,1
146,19022,40
146,19609,98
147,393,119
147,735,2
147,788,2
147,938,4
147,1446,14
147,1918,10
147,2696,1
147,2756,2
147,3174,3
147,3387,5
147,3667,7
147,3875,116
147,3985,2
147,4666,5
147,4924,2
147,4953,3
147,5583,24
147,5661,1
147,5695,9
147,5787,4
147,5826,1
147,5844,7
147,6223,4
147,6263,1
147,6497,8
147,6874,1
147,6908,12
147,6939,2
147,6947,15
147,7037,11
147,7045,7
147,7124,3
147,7204,1
147,7224,26
147,7422,1
147,7763,12
147,9136,5
147,9303,2
147,9667,7
147,9688,16
147,9821,3
147,9995,15
147,10352,7
147,10432,2
147,10973,5
147,11458,3
147,11539,62
147,11815,1
147,11859,4
147,11986,233
147,12420,6
147,12495,9
147,13240,3
147,13312,3
147,13932,1
147,14006,2
147,14300,33
147,14546,2
147,14580,92
147,14602,4
147,14985,3
147,15226,2
147,15365,3
147,15397,6
147,15429,32
147,15592,1
147,15740,38
147,16180,5
147,16697,2
147,16711,2
147,16968,1
147,17131,17
147,17323,3
147,17403,370
147,17555,1
147,17561,13
147,18081,7
147,18158,17
147,18551,1
147,18949,2
147,19022,25
147,19112,1
147,19119,3
147,19144,2
147,19261,7
147,19412,2
148,9821,7
148,13240,44
149,735,6
149,2925,2
149,6738,6
149,7045,17
149,9821,20
149,10853,2
149,12286,3
149,13240,1
149,13317,2
149,14006,144
149,16180,20
149,16774,7
149,17223,10
149,18315,5
149,19524,3
149,19626,7
150,7078,10
150,7204,9
150,7723,2
150,9821,66
150,9976,3
150,10352,32
150,10933,1
150,12680,15
150,13240,59
150,15424,4
150,15899,1
151,605,4
151,820,9
151,2146,28
151,2885,12
151,9821,23
151,10191,2
151,10352,6
151,13033,34
151,14244,1
151,16180,22
151,18994,2
151,19022,2
151,19704,9
152,447,3
152,4521,11
152,7763,15
152,8645,3
152,10671,1
152,15397,2
152,19328,4
152,19707,9
153,5109,10
153,6356,114
153,11810,1
153,12053,22
153,12096,80
153,15429,65
153,16412,11
154,9821,17
154,9911,7
154,14770,17
154,19493,50
155,1722,3
155,4076,1
155,5998,3
155,7331,2
155,9821,46
155,11676,1
155,11714,51
155,14006,22
155,15305,4
155,16180,2
155,18262,6
155,18272,5
155,18340,1
156,360,6
156,901,1
156,2981,4
156,3169,8
156,3503,3
156,3973,10
156,4972,30
156,6003,260
156,7124,7
156,7858,21
156,8681,1
156,9821,26
156,10183,119
156,10930,3
156,11020,11
156,11246,27
156,11810,11
156,12138,3
156,12627,11
156,13240,163
156,14006,4
156,14244,1
156,15226,6
156,15747,65
156,16112,4
156,16290,2
156,17403,32
156,18081,1
156,18272,31
156,18291,3
156,18680,1
157,1032,1
157,6345,39
157,7062,15
157,7260,69
157,7673,27
157,12420,10
157,16495,10
158,1875,1
158,5065,8
158,8832,3
158,9821,142
158,13240,3
158,16669,2
158,17393,17
158,18081,2
158,18272,75
159,11510,2
159,11539,2
159,11609,2
159,13240,4
159,15434,12
159,15565,1
160,1643,120
160,14513,22
160,17555,1
160,19119,18
161,861,23
161,1336,4
161,1469,3
161,2371,10
161,7595,2
161,9523,9
161,10685,23
161,13168,2
161,14748,4
162,201,62
162,608,1
162,1633,8
162,2696,45
162,4556,3
162,5626,3
162,5844,15
162,7845,37
162,9024,117
162,9821,181
162,11284,7
162,12138,1
162,12677,8
162,15333,1
162,15365,2
162,16180,8
162,16544,2
163,353,1
163,431,226
163,600,5
163,763,3
163,896,1
163,1207,2
163,2925,5
163,3146,13
163,3387,2
163,3858,1
163,4920,3
163,5065,7
163,5844,1
163,6311,8
163,7037,1
163,7153,3
163,7723,1
163,8947,1
163,9096,5
163,9247,2
163,9298,3
163,9412,22
163,9613,1
163,9821,79
163,9950,12
163,11810,14
163,12641,18
163,12649,3
163,13081,12
163,13240,32
163,14006,281
163,15048,2
163,15072,31
163,15823,3
163,16112,20
163,16288,10
163,16393,49
163,16633,1
163,17158,9
163,17619,67
163,18081,11
163,19734,3
164,901,1
164,7008,1
164,9821,3
164,10432,1
165,3503,13
165,5661,7
165,8361,6
165,9821,465
165,12783,14
165,14545,8
165,15114,302
165,17158,3
165,18132,2
165,18628,13
165,18853,2
165,19142,26
166,104,1
166,438,1
166,608,1
166,1472,2
166,1614,4
166,1641,5
166,1918,3
166,2944,1
166,3203,24
166,3401,2
166,5030,12
166,5397,8
166,5565,42
166,6040,1
166,7145,5
166,7281,8
166,7723,38
166,9168,60
166,9821,13
166,10743,17
166,10847,4
166,11085,6
166,11798,6
166,12245,2
166,13240,810
166,13438,21
166,13728,3
166,13841,14
166,13995,34
166,15221,1
166,16180,7
166,16697,9
166,17034,1
166,17323,9
166,17403,4
166,18422,73
166,19221,1
166,19521,4
166,19704,2
167,61,7
167,4465,2
167,15823,36
167,16180,2
168,393,2
168,792,2
168,874,7
168,1446,16
168,1633,2
168,1683,219
168,2267,3
168,2925,14
168,3143,7
168,3796,22
168,3985,1
168,4331,11
168,5844,8
168,6356,28
168,6686,1
168,7062,2
168,7224,2
168,7725,34
168,7983,3
168,8991,285
168,9821,43
168,10671,1
168,11609,3
168,12427,31
168,12827,8
168,13841,2
168,14006,4
168,14338,8
168,14748,11
168,15818,8
168,15823,1
168,16180,22
168,16368,2
168,16961,19
168,17295,11
168,17403,3
168,17771,5
168,18081,1
168,18268,7
168,18317,11
168,19281,6
168,19653,5
168,19718,179
169,2925,2
169,4091,1
169,4744,1
169,5844,3
169,6311,4
169,7581,1
169,9821,30
169,12382,2
170,1088,113
170,4076,11
170,4617,2
170,4924,2
170,5783,48
170,7673,2
170,8832,3
170,9428,38
170,9821,3
170,11244,8
170,11972,3
170,12138,501
170,12641,23
170,13396,4
170,16180,13
170,16288,45
170,17686,1
170,18081,22
170,18252,3
170,18925,30
170,19022,1
170,19221,1
170,19653,7
170,19716,28
171,244,5
171,1670,8
171,4223,1
171,4744,3
171,5695,12
171,9096,5
171,11136,1
171,12495,4
171,14622,15
171,16180,10
172,608,1
172,755,10
172,872,46
172,7045,202
172,8103,301
172,8361,48
172,9541,1
172,9613,8
172,9821,20
172,10435,1
172,11539,3
172,12174,39
172,14470,5
172,14483,23
172,15307,3
172,16180,68
172,16978,2
172,17254,18
172,19609,107
173,22,3
173,51,2
173,104,2
173,510,9
173,585,1
173,829,22
173,1633,5
173,2331,2
173,2636,1
173,2756,2
173,3580,1
173,4227,8
173,4490,10
173,4617,10
173,4794,5
173,4916,52
173,5004,3
173,5152,76
173,5218,1
173,5844,8
173,5845,8
173,5998,8
173,6276,2
173,7037,6
173,7045,122
173,7114,152
173,7533,5
173,9096,48
173,9821,10
173,10432,29
173,10639,3
173,10933,11
173,11085,19
173,11246,2
173,11486,3
173,11510,7
173,11798,1
173,12110,17
173,12185,25
173,12346,2
173,12495,14
173,12649,3
173,13240,3
173,13396,1
173,13483,3
173,14770,15
173,14889,1
173,15333,1
173,15747,8
173,16180,83
173,16269,1
173,16697,2
173,17356,1
173,17561,101
173,17686,1
173,18027,7
173,18081,15
173,19022,32
173,19478,3
173,19626,2
174,1336,41
174,5479,94
174,9821,30
174,12827,14
174,13033,5
174,13240,18
174,13393,4
174,15465,1
174,16180,2
174,16918,90
174,17988,119
175,861,9
175,1656,4
175,1861,22
175,2108,4
175,3796,2
175,4076,53
175,4946,1
175,5844,1
175,5922,1
175,6040,2
175,7482,1
175,9821,10
175,10435,1
175,12314,1
175,12677,28
175,12827,23
175,13312,3
175,13988,1
175,14035,70
175,14670,2
175,15105,48
175,16008,1
175,16180,3
175,16269,16
175,16398,4
175,17158,25
175,17988,85
175,18081,1
175,18317,10
175,18785,2
175,18800,245
175,19022,23
175,19593,1
176,1861,1
176,5844,26
176,6350,1
176,9523,46
176,9613,9
176,9821,20
176,10916,6
176,13240,13
176,14859,1
176,15048,73
176,15134,5
176,18081,8
176,18291,7
176,19022,47
176,19255,7
176,19421,1
177,2925,6
177,5695,3
177,10352,2
177,11246,4
177,17686,2
178,3474,1
178,5004,2
178,5844,3
178,9821,69
178,10352,3
178,13240,3
178,16180,12
178,16838,328
178,18922,2
178,19792,1
179,438,2
179,4521,10
179,5723,2
179,7581,1
179,9601,1
179,12138,5
179,14275,24
179,14935,3
179,15818,6
179,15849,3
180,16180,2
180,16772,5
180,16855,2
181,1336,4
181,2016,21
181,2287,5
181,3145,3
181,6475,1
181,7168,2
181,7224,5
181,9710,7
181,9821,129
181,10352,24
181,10435,1
181,11507,4
181,12263,12
181,12300,45
181,13081,47
181,13396,2
181,15470,3
181,16978,14
181,17821,3
182,2016,1
182,3387,22
182,3854,48
182,4516,12
182,4521,3
182,5844,5
182,7666,22
182,8279,15
182,8681,6
182,9821,10
182,10279,15
182,10352,45
182,13240,6
182,13675,1
182,15048,8
182,16180,22
182,17158,1
182,17451,28
182,18551,52
182,18579,2
182,18680,310
182,18994,28
182,19799,2
183,600,4
183,1641,1
183,2848,4
183,3251,4
183,3547,47
183,3681,76
183,3985,6
183,5152,23
183,5932,1
183,6311,13
183,8431,1
183,9613,2
183,9821,13
183,10260,103
183,10933,53
183,11852,1
183,12530,57
183,12780,18
183,13240,3
183,14006,45
183,14985,31
183,15429,16
183,16180,609
183,17323,1
183,17603,13
183,19412,10
183,19416,2
184,366,6
184,901,47
184,1158,3
184,1614,13
184,2371,2
184,2430,1
184,2606,2
184,2804,2
184,3547,5
184,3608,12
184,3796,4
184,3876,1
184,3985,2
184,4076,83
184,4255,5
184,4490,16
184,5450,9
184,5844,23
184,6207,1
184,6821,2
184,7037,5
184,7124,127
184,7444,59
184,9613,22
184,9821,33
184,11187,2
184,11246,3
184,11811,31
184,12138,1
184,12152,2
184,12204,3
184,12495,1
184,12556,14
184,13240,52
184,13988,24
184,14178,5
184,14244,37
184,14770,1
184,15565,17
184,15685,1
184,16180,7
184,16288,3
184,16687,8
184,16697,8
184,17036,3
184,17078,18
184,18714,16
184,19022,11
184,19521,8
184,19740,4
185,608,2
185,3169,119
185,3377,23
185,3474,66
185,4076,5
185,4418,1
185,5769,1
185,5824,5
185,7037,3
185,7723,1
185,9821,4599
185,10183,18
185,11934,1
185,12152,31
185,12420,4
185,12495,27
185,13240,3
185,14479,1
185,15048,5
185,15379,1
185,15818,1
185,16180,125
185,16269,9
185,16756,5
185,17131,209
185,17210,1
185,18081,10
185,18317,4
185,19009,2
185,19653,7
185,19716,55
186,7876,2
186,9102,5
186,9613,5
186,9821,13
186,11244,2
186,11246,29
186,13240,73
187,1508,33
187,6908,41
187,8431,2
187,12652,114
187,13396,4
187,13815,4
187,16180,2
187,18291,6
188,61,34
188,125,3
188,1508,2
188,1558,84
188,2522,2
188,4223,62
188,4953,80
188,5459,1
188,6689,5
188,7260,30
188,7422,3
188,9821,3
188,9898,20
188,10279,3
188,10432,1
188,10973,20
188,11508,2
188,11539,1
188,11779,7
188,13240,94
188,14470,2
188,14770,19
188,14859,1
188,15174,23
188,16669,8
188,18081,17
188,18949,28
188,19295,47
189,1778,3
189,1931,1
189,1996,1
189,3547,13
189,4326,94
189,4564,26
189,7044,1
189,7114,11
189,8945,4
189,9821,257
189,11508,2
189,14545,6
189,15022,50
189,15048,45
189,16180,3
189,17158,25
189,18268,15
189,19142,1
190,1095,10
190,9168,15
190,9821,17
190,10853,4
190,12138,1
190,12300,2
190,13240,70
190,14544,12
190,15478,8
190,15747,13
190,16544,2
190,19653,3
191,4953,2
191,6898,2
191,9821,327
191,10415,2
